,ecg_id,r_peaks
15580,15581,[107 191 271 350 430 514 596 675 755 839 922]
15581,15582,[ 68 136 235 319 402 486 570 653 737 806 904]
15582,15583,[ 61 147 240 329 404 467 536 607 683 749 844 910]
15583,15584,[107 177 250 320 387 457 527 594 666 738 806 874 946]
15584,15585,[ 77 207 327 389 520 640 702 833]
15585,15586,[ 89 171 254 344 412 468 549 639 741 803 886]
15586,15587,[100 190 284 378 467 561 652 743 836 925]
15587,15588,[ 74 123 226 308 389 480 524 621 703 751 847 927]
15588,15589,[103 187 271 349 423 494 567 644 728 809 891]
15589,15590,[ 61 141 227 311 395 478 558 635 717 799 884]
15590,15591,[ 80 158 238 318 400 482 565 647 728 809 890]
15591,15592,[105 186 270 354 438 522 603 687 771 843 925]
15592,15593,[ 84 181 281 382 478 577 679 777 877]
15593,15594,[ 33 115 196 277 357 437 520 601 682 764 846 928]
15594,15595,[ 92 172 255 336 415 490 565 644 723 804 886]
15595,15596,[ 42 129 208 291 370 452 528 608 690 773 855 945]
15596,15597,[ 40 115 162 213 293 351 399 451 503 554 602 651 712 780 833 894]
15597,15598,[ 88 167 247 327 406 486 565 645 725 804 884]
15598,15599,[ 68 158 250 340 433 524 619 714 806 902]
15599,15600,[ 63 146 230 314 401 486 571 654 737 821 906]
15600,15601,[ 63 138 212 315 420 512 595 687 770 849 928]
15601,15602,[ 89 143 269 358 410 534 621 708 795 880]
15602,15603,[ 58 174 290 406 521 636 750 864]
15603,15604,[ 70 154 238 327 409 516 612 704 799 890]
15604,15605,[ 81 151 222 293 365 433 501 568 637 706 774 841 908]
15605,15606,[ 79 208 331 448 576 701 820 944]
15606,15607,[130 228 327 423 529 625 722 821 922]
15607,15608,[ 61 147 231 315 399 483 567 651 735 820 904]
15608,15609,[ 76 159 238 322 403 485 570 655 736 821 903]
15609,15610,[ 48 138 227 313 399 485 572 659 744 832 921]
15610,15611,[109 208 309 411 512 608 706 802 898]
15611,15612,[ 44 161 282 405 529 654 780 908]
15612,15613,[ 86 166 247 326 406 486 571 651 727 802 878]
15613,15614,[ 96 172 249 324 401 479 555 634 713 788 862 938]
15614,15615,[ 93 194 298 400 504 604 707 809 910]
15615,15616,[ 87 168 249 332 421 512 603 694 790 887]
15616,15617,"[ 54 102 150 199 247 295 343 391 438 486 534 581 629 677 725 773 821 869
 917]"
15617,15618,[ 80 172 266 359 450 541 633 729 821 917]
15618,15619,[133 195 239 335 437 540 644 749 851 946]
15619,15620,[ 88 188 286 387 486 587 685 783 878]
15620,15621,[118 231 349 461 577 693 806 920]
15621,15622,[ 86 159 236 324 408 487 560 636 717 803 883]
15622,15623,[ 65 119 233 334 393 509 607 655 766 858 930]
15623,15624,[113 207 315 432 539 646 770 887]
15624,15625,[139 258 374 497 617 737 854]
15625,15626,[ 94 156 209 263 321 389 479 535 609 664 721 769 824 881]
15626,15627,[114 211 306 396 492 585 678 769 858 948]
15627,15628,[ 94 185 278 368 458 549 640 730 818 904]
15628,15629,[ 69 162 258 348 438 528 621 716 803 894]
15629,15630,[ 86 162 239 316 393 470 547 622 699 775 852 932]
15630,15631,[ 72 152 233 313 395 476 558 639 720 801 882]
15631,15632,[ 56 134 207 283 365 447 532 616 692 777 864]
15632,15633,[ 66 155 241 326 414 500 587 674 761 849 934]
15633,15634,[ 59 117 176 234 293 352 410 468 526 584 639 699 757 815 870 930]
15634,15635,[ 86 186 287 390 491 593 698 803 905]
15635,15636,[ 70 177 285 393 501 605 713 820 929]
15636,15637,[ 74 177 272 357 446 537 626 708 798 880]
15637,15638,[ 46 122 199 276 353 432 512 591 666 740 814 890]
15638,15639,[123 217 307 403 497 591 683 775 863]
15639,15640,[ 61 148 226 305 368 435 512 582 678 738 812 901]
15640,15641,[ 34 117 210 309 400 484 568 655 740 822 906]
15641,15642,[119 207 291 379 464 544 632 720 801 882]
15642,15643,[ 42 117 189 258 326 394 467 544 623 698 771 844 917]
15643,15644,[ 50 132 213 297 381 465 548 631 716 800 882]
15644,15645,[ 98 195 287 393 496 596 691 783 874]
15645,15646,"[ 53 102 163 209 274 322 361 404 453 503 548 594 638 680 721 766 806 847
 889 944]"
15646,15647,[ 48  99 163 220 275 330 385 439 494 548 602 656 704 763 818 873 927]
15647,15648,[ 55 150 242 333 424 515 606 698 791 882 938]
15648,15649,[ 46 121 191 264 335 405 473 544 613 680 752 804 889]
15649,15650,[110 201 298 396 498 593 696 798 900]
15650,15651,[ 49 152 235 329 471 568 660 727 821 946]
15651,15652,[ 57 145 233 321 410 502 592 638 769 856 940]
15652,15653,[ 79 181 285 388 493 599 664 706 812 915]
15653,15654,[ 40 114 185 259 339 425 510 587 663 735 811 890]
15654,15655,[ 71 163 254 346 441 534 626 716 806 896]
15655,15656,"[ 34  82 130 178 226 274 323 371 419 467 515 563 611 659 707 755 802 850
 898 945]"
15656,15657,[ 58 166 255 343 402 523 614 706 793 878]
15657,15658,[ 31 104 175 248 317 395 476 558 636 710 786 856 932]
15658,15659,[129 244 364 480 602 721 840]
15659,15660,[ 35 119 204 285 367 449 531 613 694 776 856 935]
15660,15661,[113 205 296 387 478 569 659 750 841 931]
15661,15662,[ 35 126 216 306 392 480 568 651 731 812 893]
15662,15663,[ 83 190 306 421 530 640 751 864]
15663,15664,[ 41 157 271 387 504 623 740 860]
15664,15665,[ 96 171 247 321 397 472 548 621 696 769 844 917]
15665,15666,[102 210 318 425 530 638 748 859]
15666,15667,[132 244 349 459 578 690 800 915]
15667,15668,[ 34 110 193 271 349 429 510 587 662 739 817 889]
15668,15669,[156 258 345 435 523 622 718 797 864]
15669,15670,[ 64 168 274 383 489 593 701 805 907]
15670,15671,[ 40 118 198 277 357 436 516 601 687 775 864]
15671,15672,[ 87 154 220 286 353 419 486 552 618 685 751 818 884]
15672,15673,[ 36 113 190 267 342 418 492 569 644 718 792 866 938]
15673,15674,[ 65 149 235 320 405 490 576 662 750 837 923]
15674,15675,[ 64 175 288 405 516 625 736 850]
15675,15676,[ 53 149 203 272 370 466 611 735 832]
15676,15677,[ 37 109 184 264 344 419 500 601 696 782 861 949]
15677,15678,[ 74 142 210 278 347 416 486 557 628 698 767 838 908]
15678,15679,[120 217 316 407 493 578 672 763 849 946]
15679,15680,[135 249 328 403 486 611 719 800 879]
15680,15681,[ 94 172 251 329 408 486 564 643 721 799 877 931]
15681,15682,[ 74 149 225 302 378 453 529 604 681 757 831 905]
15682,15683,[ 42 104 168 230 293 355 417 479 542 605 668 731 793 856 919]
15683,15684,[ 89 178 269 361 455 549 639 729 820 910]
15684,15685,[ 56 117 177 234 297 356 419 483 548 613 678 742 809 873 934]
15685,15686,[ 93 206 315 422 528 633 745 855]
15686,15687,[ 73 144 219 298 382 463 544 625 706 785 863 942]
15687,15688,[ 57 129 201 273 346 417 489 560 633 704 776 848 920]
15688,15689,[ 88 227 361 496 635 759 902]
15689,15690,[ 60 157 258 357 455 554 658 760 858]
15690,15691,[ 92 208 336 457 582 697 825 948]
15691,15692,[ 56 129 177 244 319 364 430 512 560 626 696 776 853 929]
15692,15693,[ 60 147 237 328 419 508 599 688 777 868]
15693,15694,[ 40 111 163 234 295 366 419 494 579 648 710 764 827 898]
15694,15695,[ 79 147 213 286 366 474 560 643 724 797 869 937]
15695,15696,[ 88 163 237 311 386 461 535 610 685 760 834 909]
15696,15697,[ 80 167 258 348 437 526 616 706 796 888]
15697,15698,[107 186 271 352 432 510 583 652 721 791 865 941]
15698,15699,[ 78 166 254 343 432 521 610 699 788 878]
15699,15700,[ 70 157 234 314 404 493 591 681 777 871]
15700,15701,[ 59 123 186 249 312 376 439 502 564 627 690 754 819 884 949]
15701,15702,[ 45 153 258 359 465 579 689 796 904]
15702,15703,[ 87 149 212 274 336 399 459 521 586 648 708 773 833 898]
15703,15704,[ 88 158 234 301 373 440 509 576 644 715 787 859 929]
15704,15705,[ 59 169 245 321 371 474 545 622 669 737 835 917]
15705,15706,[113 226 340 448 555 662 773 873]
15706,15707,[114 199 285 370 451 530 609 688 768 845 922]
15707,15708,[117 221 324 428 530 624 720 821 923]
15708,15709,[ 62 162 261 357 456 557 652 744 839 938]
15709,15710,[ 32 111 190 267 346 426 507 590 676 762 846 931]
15710,15711,[ 65 146 231 318 404 494 588 675 764 850 940]
15711,15712,[100 206 312 419 513 608 715 833]
15712,15713,[ 49 124 203 246 354 430 511 554 665 742 818 866]
15713,15714,[ 70 132 187 250 326 394 462 526 588 657 725 791 860 922]
15714,15715,[ 45 139 230 324 419 514 604 697 791 884]
15715,15716,[ 68 134 199 261 331 403 497 591 671 742 821 895]
15716,15717,[ 56 146 237 329 427 525 625 720 819 928]
15717,15718,[ 58 125 190 262 324 391 463 526 597 660 727 793 860 927]
15718,15719,[ 92 213 325 441 561 665 772 880]
15719,15720,[100 203 302 407 512 612 716 823 922]
15720,15721,[111 201 289 380 469 557 647 737 827 919]
15721,15722,[ 92 179 263 346 433 521 609 694 778 864 949]
15722,15723,[ 45 143 245 351 451 551 653 755 855]
15723,15724,[ 82 147 211 275 340 404 470 533 597 661 727 792 859 924]
15724,15725,[ 64 123 182 242 300 358 416 474 531 589 645 701 758 814 871 929]
15725,15726,[ 79 167 255 345 434 522 607 695 782 869]
15726,15727,[109 213 318 428 538 646 754 862]
15727,15728,[ 71 148 225 304 382 459 540 620 699 779 857 937]
15728,15729,[ 44 149 250 350 450 547 641 736 833 928]
15729,15730,[ 31 100 171 241 312 381 450 519 587 654 722 791 859 928]
15730,15731,[ 44 108 171 236 300 362 426 492 557 620 685 751 814 880 944]
15731,15732,[ 75 153 235 317 401 485 568 652 735 818 900]
15732,15733,[110 205 301 391 484 573 664 755 847 941]
15733,15734,[ 86 177 268 360 450 543 635 728 821 913]
15734,15735,[ 33 131 231 330 428 525 624 723 821 919]
15735,15736,[ 49 134 221 310 398 488 579 670 760 850 940]
15736,15737,[ 61 137 211 286 360 434 508 582 657 732 808 885]
15737,15738,[ 34 119 201 287 372 458 546 633 721 809 895]
15738,15739,[ 97 191 287 391 491 590 694 792 892]
15739,15740,[ 47 156 263 371 481 587 692 797 904]
15740,15741,[108 210 309 415 518 620 720 817 924]
15741,15742,[ 53 144 239 333 424 511 599 688 782 877]
15742,15743,[ 82 186 291 392 493 595 695 795 900]
15743,15744,[ 70 136 200 267 330 394 461 528 598 666 740 813 884]
15744,15745,[143 280 414 549 689 828]
15745,15746,[ 92 172 251 327 402 479 555 631 708 788 868 947]
15746,15747,[ 92 195 298 403 507 609 713 820 927]
15747,15748,[ 76 186 297 406 514 624 733 844]
15748,15749,[ 85 186 285 385 485 581 667 766 859 938]
15749,15750,[116 206 297 384 472 561 650 741 829 917]
15750,15751,[114 234 334 434 546 649 742 845 943]
15751,15752,[ 80 154 228 303 378 428 521 600 677 752 826 899]
15752,15753,[106 189 273 357 441 525 608 691 774 857 940]
15753,15754,[ 48 118 185 251 319 386 454 522 589 657 724 790 856 922]
15754,15755,[ 80 144 209 274 339 404 466 530 594 659 723 785 849 915]
15755,15756,[ 45  94 165 221 280 324 368 408 456 508 558 605 655 749 817 864]
15756,15757,[ 64 135 207 277 347 419 492 548 632 695 769 839 907]
15757,15758,[118 207 301 407 499 593 691 789 879]
15758,15759,[ 39 120 201 279 360 444 521 603 683 763 844 923]
15759,15760,[120 229 339 447 556 662 769 876]
15760,15761,[112 193 278 359 444 529 611 693 774 856 940]
15761,15762,[ 73 109 215 287 358 429 476 571 642 713 783 832 924]
15762,15763,[ 69 148 228 307 385 464 542 621 676 761 842 900]
15763,15764,[ 57 131 247 362 472 549 661 743 857]
15764,15765,[ 54 140 225 316 406 491 581 675 767 854 933]
15765,15766,[ 74 159 246 333 418 500 586 677 762 847 937]
15766,15767,[ 48 125 201 276 353 431 508 584 662 740 813 888]
15767,15768,[ 90 185 279 374 469 562 654 747 839 930]
15768,15769,[ 58 143 226 306 386 461 539 622 700 780 862]
15769,15770,[ 87 202 313 423 532 640 748 856]
15770,15771,[ 41 107 166 230 276 319 393 439 530 598 654 757 828 906]
15771,15772,[107 198 286 372 454 544 639 728 817 917]
15772,15773,[ 67 167 270 370 469 568 666 766 869]
15773,15774,[125 246 366 486 607 726 846]
15774,15775,[ 85 179 272 363 453 539 628 723 820 911]
15775,15776,[ 90 157 224 291 359 427 496 565 636 707 777 846 914]
15776,15777,[ 91 166 240 314 388 463 537 611 685 760 834 909]
15777,15778,[ 58 137 215 293 369 448 522 595 671 749 823 900]
15778,15779,[120 216 308 400 496 591 680 772 866]
15779,15780,[ 47  94 182 252 323 393 464 534 605 675 746 818 888]
15780,15781,[ 50 100 151 188 231 267 344 393 424 497 559 607 644 683 725 810 862 922]
15781,15782,[ 63 146 230 315 398 484 567 649 733 818 903]
15782,15783,[ 64 138 213 289 365 443 518 594 672 747 822 897]
15783,15784,[131 255 377 498 611 723 836 949]
15784,15785,[ 53 126 199 274 353 431 512 594 677 759 838 919]
15785,15786,[ 62 123 184 246 305 366 427 489 549 608 670 728 788 848 909]
15786,15787,[121 204 293 376 463 549 635 722 808 894]
15787,15788,[ 40 133 225 320 414 507 602 701 796 895]
15788,15789,[ 46 142 246 344 434 531 627 735 833 933]
15789,15790,[ 34 108 183 259 334 411 494 576 656 738 824 909]
15790,15791,[ 78 154 230 306 382 458 533 610 686 762 837 912]
15791,15792,[ 97 168 267 358 436 502 565 643 751 848 927]
15792,15793,[103 146 191 251 297 348 416 488 553 617 689 754 836 895 941]
15793,15794,[ 46 107 165 223 282 342 403 466 528 591 653 715 776 838 898]
15794,15795,[ 83 148 217 283 357 429 502 576 649 724 794 869 943]
15795,15796,[ 72 145 216 287 361 435 506 573 638 701 764 829 896]
15796,15797,[ 50 143 237 331 395 512 603 694 789 856]
15797,15798,[ 54 114 175 235 296 355 415 477 536 596 658 717 778 839 898]
15798,15799,[103 175 248 323 396 467 542 615 688 760 834 908]
15799,15800,[ 38 153 276 360 429 504 559 631 741 805 892]
15800,15801,[104 186 270 352 436 518 602 683 764 846 925]
15801,15802,[ 88 173 251 332 425 518 604 684 757 839 927]
15802,15803,[ 60 153 245 337 434 530 624 717 814 914]
15803,15804,[142 296 463 615 768 932]
15804,15805,[117 209 302 393 485 577 669 759 851 944]
15805,15806,[ 39 153 294 403 453 564 663 726 795 919]
15806,15807,[ 96 211 331 453 575 695 814 935]
15807,15808,[ 43 140 240 339 432 528 629 733 832 934]
15808,15809,[ 70 157 223 322 388 490 590 693 750 819 906]
15809,15810,[ 36 132 228 327 424 522 620 718 815 913]
15810,15811,[102 208 313 417 520 619 720 821 924]
15811,15812,[ 55 136 218 298 377 458 538 617 697 778 858 937]
15812,15813,[ 97 167 236 306 375 445 515 585 654 723 792 862 931]
15813,15814,[ 89 207 302 434 521 645 733 777 934]
15814,15815,[ 75 148 224 312 403 490 576 659 739 821 902]
15815,15816,"[ 36  86 128 167 229 276 315 346 410 451 485 563 620 655 693 728 789 827
 893 945]"
15816,15817,[ 71 160 253 342 438 537 638 741 838 943]
15817,15818,[ 91 205 312 427 540 650 757 865]
15818,15819,[ 87 166 244 323 404 485 566 651 732 812 890]
15819,15820,[ 81 148 214 287 354 426 495 566 636 707 779 852 928]
15820,15821,[ 85 161 240 316 392 469 544 618 693 770 848 923]
15821,15822,[ 62 144 227 309 392 475 558 641 724 808 893]
15822,15823,[ 67 151 232 319 412 507 600 690 777 864]
15823,15824,[132 261 368 464 590 722 827 918]
15824,15825,[ 59 109 170 254 319 392 465 531 590 652 726 791 855 925]
15825,15826,[ 37 174 314 453 587 711 861]
15826,15827,[ 69 163 257 352 445 541 637 731 827 925]
15827,15828,[ 31  99 168 239 320 390 454 537 606 676 746 817 892]
15828,15829,[ 87 158 229 299 370 441 511 582 653 724 795 866 937]
15829,15830,[ 80 177 269 357 455 550 643 739 836 937]
15830,15831,[120 210 306 406 501 590 685 783 877]
15831,15832,[ 46 109 140 171 239 305 370 438 510 577 648 722 792 864 937]
15832,15833,[ 96 169 241 314 386 458 528 598 668 738 808 878 948]
15833,15834,[ 56 111 190 302 405 499 591 684 774 818 874]
15834,15835,[ 48 146 243 343 444 544 646 750 856]
15835,15836,[ 81 175 269 364 459 553 647 742 836 929]
15836,15837,[ 59 131 203 257 345 416 489 561 633 705 777 849 921]
15837,15838,"[ 56  92 126 165 200 237 277 315 347 384 416 452 489 536 573 624 664 714
 752 799 837 876 910 946]"
15838,15839,[ 61 164 273 381 487 590 689 789 890]
15839,15840,[ 73 140 183 255 302 369 414 454 528 579 647 714 786 849 930]
15840,15841,[363 448 533 623 709 794 879]
15841,15842,[ 44 169 291 410 534 659 779 903]
15842,15843,[ 73 152 218 274 369 435 511 589 638 685 764 840 918]
15843,15844,[ 64 157 232 306 348 437 512 585 658 731 804 878]
15844,15845,[ 63 151 244 338 432 523 614 705 794 883]
15845,15846,[ 35 120 215 309 420 485 562 632 713 794 876]
15846,15847,[ 55 150 244 336 429 522 613 708 798 887]
15847,15848,[109 217 318 423 532 643 746 852]
15848,15849,[ 90 169 248 326 405 484 563 641 720 799 877]
15849,15850,[ 40 123 210 301 391 476 569 658 749 835 920]
15850,15851,[ 88 149 197 260 329 379 436 484 540 600 666 728 785 847 905]
15851,15852,[ 35 133 194 269 344 434 495 568 628 694 757 862 926]
15852,15853,[100 174 252 334 416 501 584 673 728 854 949]
15853,15854,[127 246 367 490 608 730 855]
15854,15855,[ 98 198 299 400 501 601 700 800 899]
15855,15856,[ 85 184 285 387 494 591 691 794 895]
15856,15857,[ 59 145 230 315 400 486 570 656 741 827 912]
15857,15858,[ 82 165 250 331 417 503 585 668 752 835 921]
15858,15859,[130 244 359 473 582 691 802 911]
15859,15860,[ 40 116 192 267 344 421 497 574 652 728 805 883]
15860,15861,[104 194 282 370 460 554 646 737 826 915]
15861,15862,[ 93 155 219 282 332 412 472 535 599 663 731 790 853 917]
15862,15863,[122 215 307 402 498 591 687 784 879]
15863,15864,[ 31 113 197 282 366 451 533 616 699 779 862 941]
15864,15865,[ 71 163 256 350 442 533 624 713 800 886]
15865,15866,[ 49 152 261 365 465 565 670 772 877]
15866,15867,[ 69 154 240 325 410 496 580 666 751 836 921]
15867,15868,[ 88 184 284 386 483 576 671 772 875]
15868,15869,[116 207 298 390 482 576 669 763 858]
15869,15870,[ 59 135 208 254 329 403 468 555 611 682 743 786 833 875 921]
15870,15871,[107 232 359 481 606 731 850]
15871,15872,[ 61 163 264 359 446 541 660 761 854 948]
15872,15873,[ 77 180 285 386 489 593 696 797 904]
15873,15874,[ 68 152 230 307 386 462 537 616 698 781 864 949]
15874,15875,[ 86 173 260 344 432 517 596 677 755 832 916]
15875,15876,[ 47 131 210 293 378 464 549 629 709 793 877]
15876,15877,[ 37 121 244 349 451 543 625 706 797 893]
15877,15878,[ 56 139 220 301 382 463 542 622 701 779 858 939]
15878,15879,[ 93 179 264 349 431 512 595 681 765 851 937]
15879,15880,[ 41 116 191 266 341 416 491 566 641 715 790 863 941]
15880,15881,[ 80 149 218 289 363 438 515 590 662 733 804 876]
15881,15882,[ 33 155 278 396 520 642 761 874]
15882,15883,[122 221 320 418 520 619 718 817 917]
15883,15884,[ 62 144 221 299 381 460 540 623 706 786 868]
15884,15885,[ 91 191 297 403 510 609 709 816 926]
15885,15886,[ 60 152 251 337 429 526 620 713 807 900]
15886,15887,[ 73 155 240 317 392 462 534 617 695 768 839 912]
15887,15888,[ 90 131 219 286 354 417 483 549 588 682 747 814 880 945]
15888,15889,[122 239 352 470 583 701 816 929]
15889,15890,[ 61 138 211 287 361 435 510 585 660 736 812 888]
15890,15891,[ 57 151 244 337 430 521 611 704 793 883]
15891,15892,[ 66 163 241 322 402 567 649 734 797 906]
15892,15893,[ 73 142 211 282 355 426 495 566 636 707 776 844 910]
15893,15894,[ 63 119 175 231 287 344 400 456 512 568 624 680 736 792 848 904]
15894,15895,[106 201 288 378 466 558 659 755 843 930]
15895,15896,[ 37 119 196 278 356 437 515 594 672 747 822 897]
15896,15897,[ 51 145 242 336 426 515 607 700 798 855]
15897,15898,[ 95 179 263 347 430 513 595 680 763 848 932]
15898,15899,[116 235 342 454 566 683 800 921]
15899,15900,[ 53 142 231 324 418 511 602 692 782 874]
15900,15901,[125 233 332 436 541 649 757 864]
15901,15902,[ 70 144 219 298 366 437 508 583 655 727 799 871 942]
15902,15903,[ 88 173 257 343 429 512 597 681 768 854 940]
15903,15904,[ 86 167 246 325 405 485 547 598 652 747 793 904]
15904,15905,[ 96 163 229 296 362 429 495 563 630 697 764 830 897]
15905,15906,[ 99 184 269 356 444 532 617 703 789 878]
15906,15907,[ 44 161 272 379 482 583 678 781 893]
15907,15908,[ 40 100 158 216 275 333 392 449 508 567 625 684 742 799 858 917]
15908,15909,[ 87 147 206 264 323 381 438 495 552 609 665 721 777 832 888 944]
15909,15910,[136 259 380 502 627 743 863]
15910,15911,[ 52 128 174 277 351 398 501 575 650 697 800 876]
15911,15912,[ 73 153 234 316 369 479 557 635 714 790 868 948]
15912,15913,[ 38 100 162 222 284 346 409 472 538 604 670 735 798 862 925]
15913,15914,[ 41 137 221 315 407 496 581 664 758 842 927]
